Name,Domain,Instance,No Drones,No Deliveries,Network,Deadline,Correlation Size,Trace,Generalized Variance,Largest Correlation Coefficient,Number of Constraints,MC Probability Booles,MC Probability Independent,MC Probability Correlated,Theoretical Probability Booles,Theoretical Probability Independent,Theoretical Probability Correlated,Booles Runtime,Indpendent Runtime,Correlated Runtime
drones_instance-36_network_2_deadline_13_corrsize_3,drones,36,4,1,2,13,3,7.345123075314514,0.999629139812,0.0139,30,0.9971,0.9999,0.9999,1.0,0.9996833277018298,0.9996833285773195,0.14077353477478027,0.1537787914276123,0.17300891876220703
drones_instance-36_network_2_deadline_13_corrsize_4,drones,36,4,1,2,13,4,10.687271971048428,0.25396162624821456,0.6658,30,0.9969,0.9982,0.9983,1.0,0.9979541991458936,0.9983364665658585,0.1085813045501709,0.49397921562194824,4.076352119445801
drones_instance-36_network_2_deadline_14_corrsize_2,drones,36,4,1,2,14,2,19.23413036343785,0.99447951,0.0743,30,0.9982,1.0,1.0,1.0,0.9996833277018298,0.9996832948423281,0.10811781883239746,0.15457844734191895,0.1659078598022461
drones_instance-36_network_2_deadline_14_corrsize_3,drones,36,4,1,2,14,3,10.71110065850548,0.7816012393639999,0.4474,30,0.9974,0.9998,0.9999,1.0,0.9996833277018298,0.9996865613565027,0.11154365539550781,0.1550462245941162,0.680260419845581
drones_instance-36_network_2_deadline_14_corrsize_4,drones,36,4,1,2,14,4,13.053145399323544,0.9732021395728976,0.1132,30,0.8123,0.8155,0.8154,0.7699446344164116,0.8135933743567981,0.8115213076036256,0.11286044120788574,0.22782206535339355,0.5991091728210449
drones_instance-36_network_3_deadline_10_corrsize_2,drones,36,4,1,3,10,2,45.54368191619536,0.97058775,0.1715,30,0.0422,0.0443,0.0447,0.031258350937707666,0.04841392580334992,0.04304310650237871,0.1128535270690918,0.2494196891784668,0.34540510177612305
drones_instance-36_network_3_deadline_10_corrsize_3,drones,36,4,1,3,10,3,1.9565988341059417,0.07770816986400013,0.9369,30,0.1101,0.1133,0.1303,0.06844552664014505,0.09829060727460472,0.13249476729289747,0.11075544357299805,0.24515032768249512,3.908714771270752
drones_instance-36_network_3_deadline_10_corrsize_4,drones,36,4,1,3,10,4,37.04747071828656,0.020353014147985668,0.9171,30,nan,0.0,0.0003,nan,4.1245788862607475e-05,0.00019924235396737372,nan,0.3956151008605957,19.663950443267822
drones_instance-36_network_3_deadline_11_corrsize_2,drones,36,4,1,3,11,2,18.361944172560232,0.906975,0.305,30,0.2496,0.2474,0.2534,0.20320821369113895,0.2586228645427675,0.24451593939839084,0.10841560363769531,0.2625916004180908,0.38074541091918945
drones_instance-36_network_3_deadline_11_corrsize_3,drones,36,4,1,3,11,3,21.645217832608143,0.11015922819800006,0.6181,30,0.7741,0.7724,0.7741,0.6985428628697129,0.7497048856088875,0.7739831443711086,0.1096644401550293,0.23687338829040527,6.581307649612427
drones_instance-36_network_3_deadline_11_corrsize_4,drones,36,4,1,3,11,4,18.329338867097135,0.705800124375685,0.3832,30,0.0222,0.0266,0.0285,0.024259863187983927,0.04243505627892246,0.02889597632891193,0.10990357398986816,0.23448872566223145,3.8971080780029297
drones_instance-36_network_3_deadline_12_corrsize_2,drones,36,4,1,3,12,2,10.147358782940556,0.99999039,0.0031,30,0.7058,0.7119,0.7127,0.6517280597122044,0.7095486869151952,0.7094809373337617,0.10830330848693848,0.23453330993652344,0.30075693130493164
drones_instance-36_network_3_deadline_12_corrsize_3,drones,36,4,1,3,12,3,9.462168326808705,0.254613546312,0.6739,30,0.997,0.9999,0.9999,1.0,0.9996833277018298,0.9997120939024972,0.10999393463134766,0.15908598899841309,1.7905571460723877
drones_instance-36_network_3_deadline_12_corrsize_4,drones,36,4,1,3,12,4,28.19084448490217,0.920495563451834,0.1532,30,0.4588,0.4631,0.4635,0.3892714031240352,0.455160851980538,0.4586019638493195,0.10897707939147949,0.2557659149169922,1.1184041500091553
drones_instance-36_network_3_deadline_13_corrsize_2,drones,36,4,1,3,13,2,9.831900426321385,0.08510774999999993,0.9565,30,0.9572,0.959,0.9597,0.9451275376783396,0.9577691661203734,0.9579475170150464,0.10914087295532227,0.2345905303955078,0.5059139728546143
drones_instance-36_network_3_deadline_13_corrsize_3,drones,36,4,1,3,13,3,14.23204267135842,0.5582832362360001,0.4998,30,0.8737,0.8731,0.8744,0.8376065369750773,0.8705185221149436,0.8749720742068217,0.11390161514282227,0.23350811004638672,3.4679884910583496
drones_instance-36_network_3_deadline_13_corrsize_4,drones,36,4,1,3,13,4,13.939373827854803,0.68284243511001,0.4333,30,0.9165,0.9165,0.9165,0.8889883077992232,0.9124383553535234,0.9167547640825237,0.11228585243225098,0.25868797302246094,0.7670707702636719
drones_instance-36_network_3_deadline_14_corrsize_2,drones,36,4,1,3,14,2,8.886906812823835,0.716976,0.532,30,0.5317,0.5323,0.534,0.48118327617911677,0.5446492037758837,0.5337410369095374,0.10970520973205566,0.281482458114624,0.5456981658935547
drones_instance-36_network_3_deadline_14_corrsize_3,drones,36,4,1,3,14,3,25.502250771759854,0.19962577162399994,0.6316,30,0.576,0.5762,0.5782,0.4883790284899962,0.55160339853514,0.5746994450826877,0.10975289344787598,0.2574739456176758,10.097989320755005
drones_instance-36_network_3_deadline_14_corrsize_4,drones,36,4,1,3,14,4,32.898437339151386,0.15894262528455685,0.6257,30,0.9707,0.9707,0.9707,0.9615918549245265,0.9697337588793488,0.9708027108023612,0.10891413688659668,0.5678138732910156,104.51697587966919
drones_instance-36_network_4_deadline_10_corrsize_2,drones,36,4,1,4,10,2,10.579568596848825,0.90334119,0.3109,30,0.9973,0.9973,0.9975,0.9997774006953019,0.9968250011080383,0.9969774269427137,0.10752058029174805,0.23145794868469238,0.3787198066711426
drones_instance-36_network_4_deadline_10_corrsize_3,drones,36,4,1,4,10,3,26.854439146503438,0.46459455497600005,0.4468,30,0.1924,0.1909,0.1967,0.11367505183577609,0.1539182343467482,0.19786887954586815,0.10942792892456055,0.23044419288635254,3.3244805335998535
drones_instance-36_network_4_deadline_10_corrsize_4,drones,36,4,1,4,10,4,8.278704324813273,0.11906707195211642,0.7885,30,0.6436,0.6426,0.6455,0.563286922019168,0.6255223692886529,0.6454239895125268,0.10887289047241211,0.21687722206115723,32.98541760444641
drones_instance-36_network_4_deadline_11_corrsize_2,drones,36,4,1,4,11,2,9.808129178251672,0.98945271,0.1027,30,nan,0.0056,0.0049,nan,0.007233716802420056,0.006311146122230501,nan,0.5305752754211426,0.9241390228271484
drones_instance-36_network_4_deadline_11_corrsize_3,drones,36,4,1,4,11,3,5.915751237371521,0.749397136424,0.4523,30,0.9975,0.9999,0.9999,1.0,0.9996833277018298,0.9996860360627969,0.10976982116699219,0.15761256217956543,0.17226648330688477
drones_instance-36_network_4_deadline_11_corrsize_4,drones,36,4,1,4,11,4,9.880018620122232,0.10113943658751699,0.856,30,nan,0.0011,0.0015,nan,2.3009002156639758e-05,0.0016993211621686263,nan,0.3180654048919678,5.40560245513916
drones_instance-36_network_4_deadline_12_corrsize_2,drones,36,4,1,4,12,2,6.026948960035076,0.792064,0.456,30,0.997,0.9998,0.9998,1.0,0.9996833277018298,0.9996858021349558,0.11032438278198242,0.1533982753753662,0.16350483894348145
drones_instance-36_network_4_deadline_12_corrsize_3,drones,36,4,1,4,12,3,28.68634105831659,0.6285326324,0.5286,30,0.3593,0.3648,0.3665,0.27341246876710823,0.33571417864175174,0.3723754339884821,0.1117253303527832,0.22180676460266113,0.8592445850372314
drones_instance-36_network_4_deadline_12_corrsize_4,drones,36,4,1,4,12,4,23.092900267354356,0.1011245796543643,0.5448,30,0.9774,0.9785,0.9773,0.9699997386275914,0.9768051282299319,0.9777707263956016,0.10950851440429688,0.27128124237060547,107.19664096832275
drones_instance-36_network_4_deadline_13_corrsize_2,drones,36,4,1,4,13,2,33.1050379549893,0.95221404,0.2186,30,0.6287,0.6294,0.6325,0.5736027619723663,0.6351794200952269,0.6295183471726743,0.10855817794799805,0.2605006694793701,0.513782262802124
drones_instance-36_network_4_deadline_13_corrsize_3,drones,36,4,1,4,13,3,13.434432411475097,0.43346290348800004,0.5944,30,0.9969,0.9979,0.9982,1.0,0.9982368861081689,0.998633426477921,0.11101603507995605,0.49701762199401855,1.8088276386260986
drones_instance-36_network_4_deadline_13_corrsize_4,drones,36,4,1,4,13,4,16.633603572088095,0.15931374858217132,0.6291,30,0.9619,0.963,0.9633,0.9434423210125064,0.9564449566687034,0.9598255402324215,0.11060380935668945,0.237837553024292,45.39861798286438
drones_instance-36_network_4_deadline_14_corrsize_2,drones,36,4,1,4,14,2,18.646894338048128,0.86109471,0.3727,30,0.9506,0.9513,0.9514,0.9395981660701745,0.9534766535851845,0.9533226023665423,0.10968542098999023,0.23587703704833984,0.6488382816314697
drones_instance-36_network_4_deadline_14_corrsize_3,drones,36,4,1,4,14,3,9.958194858798517,0.98745577712,0.1052,30,0.9965,0.9999,0.9999,1.0,0.9996833277018298,0.9996833232754125,0.10965800285339355,0.12946581840515137,0.16112685203552246
drones_instance-36_network_4_deadline_14_corrsize_4,drones,36,4,1,4,14,4,17.247976094181105,0.8942921793871104,0.2448,30,0.9972,1.0,1.0,1.0,0.9996833277018298,0.9996836274768847,0.11061620712280273,0.21334218978881836,0.897977352142334
drones_instance-36_network_5_deadline_10_corrsize_2,drones,36,4,1,5,10,2,19.762405528599924,0.91071856,0.2988,30,0.5607,0.5608,0.5607,0.5048502268160783,0.5688330688141571,0.560539653707798,0.10945010185241699,0.21952176094055176,0.3533623218536377
drones_instance-36_network_5_deadline_10_corrsize_3,drones,36,4,1,5,10,3,8.537675709293943,0.49914665096000005,0.5838,30,nan,0.0001,0.0,nan,2.1618556943932063e-06,0.00011051236435445357,nan,0.4336085319519043,2.585651159286499
drones_instance-36_network_5_deadline_10_corrsize_4,drones,36,4,1,5,10,4,19.945738784556873,0.4720888396090596,0.4633,30,nan,0.0001,0.0004,nan,0.0022837946485186928,0.0002473226456149315,nan,0.369356632232666,2.2314631938934326
drones_instance-36_network_5_deadline_11_corrsize_2,drones,36,4,1,5,11,2,12.386834768672607,0.91613184,0.2896,30,0.4385,0.4402,0.4389,0.3820645668868416,0.4473410756029309,0.43691516596835506,0.10859465599060059,0.24980401992797852,0.6093242168426514
drones_instance-36_network_5_deadline_11_corrsize_3,drones,36,4,1,5,11,3,15.96907076942038,0.795989719488,0.3186,30,0.1834,0.1881,0.1916,0.1548955566140412,0.20304108293655523,0.19585003731988737,0.11216497421264648,0.24612832069396973,1.7110400199890137
drones_instance-36_network_5_deadline_11_corrsize_4,drones,36,4,1,5,11,4,32.82725755800929,0.24060051998036366,0.3855,30,nan,0.0,0.0,nan,0.0060139665252081365,1.8529082732834635e-06,nan,0.39363813400268555,1.7691054344177246
drones_instance-36_network_5_deadline_12_corrsize_2,drones,36,4,1,5,12,2,22.812114154700787,0.911791,0.297,30,0.6633,0.6633,0.6634,0.6084488875844914,0.6652506331276264,0.6603528934883302,0.11087489128112793,0.2878842353820801,0.4037191867828369
drones_instance-36_network_5_deadline_12_corrsize_3,drones,36,4,1,5,12,3,2.01016559345524,0.820245451968,0.2782,30,0.9977,1.0,1.0,1.0,0.9996833277018298,0.9996819686817625,0.10894274711608887,0.14957976341247559,0.18124985694885254
drones_instance-36_network_5_deadline_12_corrsize_4,drones,36,4,1,5,12,4,8.488024229572904,0.20599682990225002,0.4012,30,0.9722,0.9716,0.971,0.9670595172196271,0.9746785484035572,0.9748500754712548,0.10822796821594238,0.23026371002197266,62.13599944114685
drones_instance-36_network_5_deadline_13_corrsize_2,drones,36,4,1,5,13,2,34.662734611770134,0.88582359,0.3379,30,0.3516,0.3511,0.3511,0.30287771929970075,0.36536077342841006,0.35356659360737874,0.1074516773223877,0.318087100982666,0.2866215705871582
drones_instance-36_network_5_deadline_13_corrsize_3,drones,36,4,1,5,13,3,9.165651477747252,0.036221514020000053,0.5465,30,0.9968,0.9998,0.9999,1.0,0.9996833277018298,0.9997465977210627,0.11358046531677246,0.15447282791137695,0.8292248249053955
drones_instance-36_network_5_deadline_13_corrsize_4,drones,36,4,1,5,13,4,11.424721150288889,0.9559092427049797,0.1355,30,0.9971,0.9971,0.9974,0.9997033008851514,0.9967982449598146,0.9969645156753705,0.10997915267944336,0.23454022407531738,0.8006002902984619
drones_instance-36_network_5_deadline_14_corrsize_2,drones,36,4,1,5,14,2,22.452931863326405,0.97656039,0.1531,30,0.481,0.4843,0.4848,0.4248779955098999,0.49146193959280254,0.4849018268235105,0.10962438583374023,0.26371264457702637,0.3900747299194336
drones_instance-36_network_5_deadline_14_corrsize_3,drones,36,4,1,5,14,3,11.000040875048303,0.22010007597200004,0.7222,30,0.997,1.0,1.0,1.0,0.9996833277018298,0.999700145127199,0.11347723007202148,0.1537034511566162,2.4740326404571533
drones_instance-36_network_5_deadline_14_corrsize_4,drones,36,4,1,5,14,4,20.64436561506662,0.5046131846361669,0.4392,30,0.9959,0.9987,0.9986,1.0,0.9991114139475329,0.9989195454299231,0.11081266403198242,0.6152026653289795,2.6695339679718018
drones_instance-36_network_6_deadline_10_corrsize_2,drones,36,4,1,6,10,2,17.31176996245851,0.98182896,0.1348,30,nan,0.0001,0.0,nan,2.7047287183218043e-05,4.517433420891159e-05,nan,0.34775614738464355,0.6716740131378174
drones_instance-36_network_6_deadline_10_corrsize_3,drones,36,4,1,6,10,3,14.173408194940402,0.67445701605,0.4525,30,nan,0.0022,0.0031,nan,0.003007812629756139,0.003013959395550114,nan,0.3849446773529053,1.9152908325195312
drones_instance-36_network_6_deadline_10_corrsize_4,drones,36,4,1,6,10,4,63.643163683236445,0.49999612422873757,0.4232,30,0.7128,0.7157,0.7177,0.5724096586884884,0.7161673843083093,0.7143116098335965,0.11101174354553223,0.24198603630065918,15.356904029846191
drones_instance-36_network_6_deadline_11_corrsize_2,drones,36,4,1,6,11,2,60.64307090158148,0.71793279,0.5311,30,0.7499,0.7504,0.7512,0.6537260521953572,0.7384854233851761,0.7534619417182671,0.10884547233581543,0.2617621421813965,0.37111568450927734
drones_instance-36_network_6_deadline_11_corrsize_3,drones,36,4,1,6,11,3,17.550642074822868,0.942620541264,0.1583,30,0.5607,0.5607,0.5603,0.48921998968055797,0.5519397974346585,0.5613309371429593,0.11206889152526855,0.2394421100616455,0.8113434314727783
drones_instance-36_network_6_deadline_11_corrsize_4,drones,36,4,1,6,11,4,14.953696175172666,0.5448381162926976,0.4076,30,0.7467,0.7474,0.7504,0.6913941117221613,0.7441837498984872,0.7472819644551086,0.10946059226989746,0.23079442977905273,15.957227230072021
drones_instance-36_network_6_deadline_12_corrsize_2,drones,36,4,1,6,12,2,34.65707446250076,0.96731136,0.1808,30,0.9292,0.9313,0.9312,0.9109634883141366,0.9310872153284091,0.9313653518533359,0.10867595672607422,0.24772310256958008,0.3089146614074707
drones_instance-36_network_6_deadline_12_corrsize_3,drones,36,4,1,6,12,3,17.466928606410217,0.954487954,0.1368,30,0.9928,0.9928,0.9928,0.9925063500406263,0.9924482394573884,0.992456938631857,0.1108853816986084,0.18980979919433594,1.0351181030273438
drones_instance-36_network_6_deadline_12_corrsize_4,drones,36,4,1,6,12,4,25.174741667854764,0.9151689100017537,0.2011,30,0.9798,0.9802,0.9799,0.9752876890935152,0.9805339290508538,0.9804529858128266,0.11110234260559082,0.2654860019683838,1.5473344326019287
drones_instance-36_network_6_deadline_13_corrsize_2,drones,36,4,1,6,13,2,53.15112364186265,0.89320176,0.3268,30,0.9642,0.9644,0.9651,0.930957457160499,0.9653450966746272,0.9652363379866543,0.10982728004455566,0.2652473449707031,0.973156213760376
drones_instance-36_network_6_deadline_13_corrsize_3,drones,36,4,1,6,13,3,18.519680113714816,0.7480832257679999,0.3933,30,0.9972,0.9977,0.9978,1.0,0.9975734189723628,0.9976280288569096,0.10974645614624023,0.18300986289978027,1.2267334461212158
drones_instance-36_network_6_deadline_13_corrsize_4,drones,36,4,1,6,13,4,14.441634365587722,0.4055802361720441,0.4685,30,0.9963,0.9999,0.9998,1.0,0.9996833277018298,0.9996876917575096,0.11368250846862793,0.15354228019714355,0.48099684715270996
drones_instance-36_network_6_deadline_14_corrsize_2,drones,36,4,1,6,14,2,20.99644590578807,0.91814679,0.2861,30,0.737,0.743,0.7414,0.6885908489449751,0.7417114977449596,0.7369504977305574,0.10801291465759277,0.27345895767211914,0.4425959587097168
drones_instance-36_network_6_deadline_14_corrsize_3,drones,36,4,1,6,14,3,18.536215699124824,0.5978581335,0.349,30,0.9909,0.9909,0.9904,0.9888437184605696,0.9901167620378531,0.9901414885449573,0.11136078834533691,0.6031773090362549,3.082482099533081
drones_instance-36_network_6_deadline_14_corrsize_4,drones,36,4,1,6,14,4,26.454986540739696,0.5652052690238883,0.5009,30,0.7493,0.7507,0.7517,0.6826157546849497,0.7359883883278329,0.7455266574588327,0.11387991905212402,0.31940698623657227,3.5404863357543945
drones_instance-36_network_7_deadline_10_corrsize_2,drones,36,4,1,7,10,2,25.10303636319825,0.97174239,0.1681,30,nan,0.0022,0.0026,nan,0.0014501386531414187,0.00196167876247823,nan,0.3963501453399658,0.6726980209350586
drones_instance-36_network_7_deadline_10_corrsize_3,drones,36,4,1,7,10,3,2.1835280695245745,0.13017366432800004,0.9017,30,0.997,1.0,0.9999,1.0,0.9996833277018298,0.9997152721954301,0.11068558692932129,0.14814972877502441,4.0328991413116455
drones_instance-36_network_7_deadline_10_corrsize_4,drones,36,4,1,7,10,4,7.9648870137327155,0.2581152436598336,0.6144,30,0.0074,0.011,0.0163,0.04541634670907084,0.06797237001728164,0.017095302930065552,0.11261415481567383,0.28414416313171387,63.775578022003174
drones_instance-36_network_7_deadline_11_corrsize_2,drones,36,4,1,7,11,2,26.535779969044835,0.30561110999999996,0.8333,30,0.9899,0.9899,0.9899,0.9871036978859388,0.9905787342355946,0.9906312129130929,0.10873198509216309,0.20805931091308594,2.1644341945648193
drones_instance-36_network_7_deadline_11_corrsize_3,drones,36,4,1,7,11,3,14.479740422299454,0.9594787896,0.1535,30,nan,0.0,0.0,nan,9.220043805122319e-13,2.3851304421231337e-12,nan,0.47423863410949707,0.736107349395752
drones_instance-36_network_7_deadline_11_corrsize_4,drones,36,4,1,7,11,4,7.71549007471207,0.42791198964052524,0.4542,30,0.9547,0.9552,0.9551,0.9439436898671532,0.9571441866653673,0.9575018497306154,0.11175751686096191,0.2834033966064453,25.532265663146973
drones_instance-36_network_7_deadline_12_corrsize_2,drones,36,4,1,7,12,2,36.43932646428956,0.46006895999999997,0.7348,30,nan,0.0,0.0006,nan,0.0017087849354796316,0.0003503622521808142,nan,0.40096235275268555,0.698418140411377
drones_instance-36_network_7_deadline_12_corrsize_3,drones,36,4,1,7,12,3,0.8947653280243966,0.10332873929599992,0.8768,30,0.9977,0.9996,0.9998,1.0,0.9996833277018298,0.999734011054567,0.11488151550292969,0.15161347389221191,2.6212823390960693
drones_instance-36_network_7_deadline_12_corrsize_4,drones,36,4,1,7,12,4,7.1923564031506775,0.5308361983951091,0.3959,30,nan,0.0005,0.0004,nan,0.0001539222799172321,0.0004718343826371173,nan,0.35347819328308105,2.249958038330078
drones_instance-36_network_7_deadline_13_corrsize_2,drones,36,4,1,7,13,2,8.336262201590484,0.95875039,0.2031,30,0.8981,0.8981,0.8981,0.878732897801569,0.9029683347244252,0.9025900357952749,0.10949850082397461,0.19380688667297363,0.2556278705596924
